Track_Name,Album_Title,Artist
Minha Fé,Ao Vivo [IMPORT],Zeca Pagodinho
Lua de Ogum,Ao Vivo [IMPORT],Zeca Pagodinho
Samba pras moças,Ao Vivo [IMPORT],Zeca Pagodinho
Verdade,Ao Vivo [IMPORT],Zeca Pagodinho
Your Time Is Gonna Come,Un-Led-Ed,Dread Zeppelin
Instant Karma,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
#9 Dream,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Mother,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Give Peace a Chance,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Cold Turkey,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Whatever Gets You Thru the Night,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
I'm Losing You,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Gimme Some Truth,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
"Oh, My Love",Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Imagine,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Nobody Told Me,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Jealous Guy,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Working Class Hero,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Power to the People,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Imagine,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Beautiful Boy,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Isolation,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Watching the Wheels,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Grow Old With Me,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Gimme Some Truth,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
[Just Like] Starting Over,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
God,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Real Love,Instant Karma: The Amnesty International Campaign to Save Darfur,U2
Sympton of the Universe,Speak of the Devil,Ozzy Osbourne
Snowblind,Speak of the Devil,Ozzy Osbourne
Black Sabbath,Speak of the Devil,Ozzy Osbourne
Fairies Wear Boots,Speak of the Devil,Ozzy Osbourne
War Pigs,Speak of the Devil,Ozzy Osbourne
The Wizard,Speak of the Devil,Ozzy Osbourne
N.I.B.,Speak of the Devil,Ozzy Osbourne
Sweet Leaf,Speak of the Devil,Ozzy Osbourne
Never Say Die,Speak of the Devil,Ozzy Osbourne
"Sabbath, Bloody Sabbath",Speak of the Devil,Ozzy Osbourne
Iron Man/Children of the Grave,Speak of the Devil,Ozzy Osbourne
Paranoid,Speak of the Devil,Ozzy Osbourne
Rock You Like a Hurricane,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
No One Like You,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
The Zoo,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Loving You Sunday Morning,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Still Loving You,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Big City Nights,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Believe in Love,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Rhythm of Love,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
I Can't Explain,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Tease Me Please Me,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Wind of Change,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Send Me an Angel,20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions
Jump Around,House of Pain,House Of Pain
Salutations,House of Pain,House Of Pain
Put Your Head Out,House of Pain,House Of Pain
Top O' The Morning To Ya,House of Pain,House Of Pain
Commercial 1,House of Pain,House Of Pain
House And The Rising Sun,House of Pain,House Of Pain
Shamrocks And Shenanigans,House of Pain,House Of Pain
House Of Pain Anthem,House of Pain,House Of Pain
"Danny Boy, Danny Boy",House of Pain,House Of Pain
Guess Who's Back,House of Pain,House Of Pain
Commercial 2,House of Pain,House Of Pain
Put On Your Shit Kickers,House of Pain,House Of Pain
Come And Get Some Of This,House of Pain,House Of Pain
Life Goes On,House of Pain,House Of Pain
One For The Road,House of Pain,House Of Pain
Feel It,House of Pain,House Of Pain
All My Love,House of Pain,House Of Pain
Jump Around (Pete Rock Remix),House of Pain,House Of Pain
Shamrocks And Shenanigans (Boom Shalock Lock Boom/Butch Vig Mix),House of Pain,House Of Pain
Instinto Colectivo,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Chapa o Coco,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Prostituta,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Eu So Queria Sumir,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Tres Reis,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Um Lugar ao Sol,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Batalha Naval,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Todo o Carnaval tem seu Fim,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
O Misterio do Samba,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Armadura,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Na Ladeira,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Carimbo,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Catimbo,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Funk de Bamba,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Chega no Suingue,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Mun-Ra,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
Freestyle Love,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa
War Pigs,Cake: B-Sides and Rarities,Cake
Amanda,Quiet Songs,Aisha Duo
Despertar,Quiet Songs,Aisha Duo
Din Din Wo (Little Child),Muso Ko,Habib Koité and Bamada
Distance,Realize,Karsh Kale
I Guess You're Right,Every Kind of Light,The Posies
I Ka Barra (Your Work),Muso Ko,Habib Koité and Bamada
Love Comes,Every Kind of Light,The Posies
Muita Bobeira,Duos II,Luciana Souza/Romero Lubambo
OAM's Blues,Worlds,Aaron Goldberg
One Step Beyond,Realize,Karsh Kale
"Symphony No. 3 in E-flat major, Op. 55, ""Eroica"" - Scherzo: Allegro Vivace",The Best of Beethoven,Nicolaus Esterhazy Sinfonia
Say Hello 2 Heaven,Temple of the Dog,Temple of the Dog
Reach Down,Temple of the Dog,Temple of the Dog
Hunger Strike,Temple of the Dog,Temple of the Dog
Pushin Forward Back,Temple of the Dog,Temple of the Dog
Call Me a Dog,Temple of the Dog,Temple of the Dog
Times of Trouble,Temple of the Dog,Temple of the Dog
Wooden Jesus,Temple of the Dog,Temple of the Dog
Your Savior,Temple of the Dog,Temple of the Dog
Four Walled World,Temple of the Dog,Temple of the Dog
All Night Thing,Temple of the Dog,Temple of the Dog
No Such Thing,Carry On,Chris Cornell
Poison Eye,Carry On,Chris Cornell
Arms Around Your Love,Carry On,Chris Cornell
Safe and Sound,Carry On,Chris Cornell
She'll Never Be Your Man,Carry On,Chris Cornell
Ghosts,Carry On,Chris Cornell
Killing Birds,Carry On,Chris Cornell
Billie Jean,Carry On,Chris Cornell
Scar On the Sky,Carry On,Chris Cornell
Your Soul Today,Carry On,Chris Cornell
Finally Forever,Carry On,Chris Cornell
Silence the Voices,Carry On,Chris Cornell
Disappearing Act,Carry On,Chris Cornell
You Know My Name,Carry On,Chris Cornell
Revelations,Revelations,Audioslave
One and the Same,Revelations,Audioslave
Sound of a Gun,Revelations,Audioslave
Until We Fall,Revelations,Audioslave
Original Fire,Revelations,Audioslave
Broken City,Revelations,Audioslave
Somedays,Revelations,Audioslave
Shape of Things to Come,Revelations,Audioslave
Jewel of the Summertime,Revelations,Audioslave
Wide Awake,Revelations,Audioslave
Nothing Left to Say But Goodbye,Revelations,Audioslave
Moth,Revelations,Audioslave
Show Me How to Live (Live at the Quart Festival),Revelations,Audioslave
"Band Members Discuss Tracks from ""Revelations""",Revelations,Audioslave
Intoitus: Adorate Deum,Adorate Deum: Gregorian Chant from the Proper of the Mass,Alberto Turco & Nova Schola Gregoriana
"Miserere mei, Deus",Allegri: Miserere,"Richard Marlow & The Choir of Trinity College, Cambridge"
Canon and Gigue in D Major: I. Canon,Pachelbel: Canon & Gigue,English Concert & Trevor Pinnock
"Concerto No. 1 in E Major, RV 269 ""Spring"": I. Allegro",Vivaldi: The Four Seasons,"Anne-Sophie Mutter, Herbert Von Karajan & Wiener Philharmoniker"
"Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace",Bach: Violin Concertos,"Hilary Hahn, Jeffrey Kahane, Los Angeles Chamber Orchestra & Margaret Batjer"
"Aria Mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Aria",Bach: Goldberg Variations,Wilhelm Kempff
"Suite for Solo Cello No. 1 in G Major, BWV 1007: I. Prélude",Bach: The Cello Suites,Yo-Yo Ma
"The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound",Handel: The Messiah (Highlights),Scholars Baroque Ensemble
Solomon HWV 67: The Arrival of the Queen of Sheba,The World of Classical Favourites,Academy of St. Martin in the Fields & Sir Neville Marriner
"""Eine Kleine Nachtmusik"" Serenade In G, K. 525: I. Allegro",Sir Neville Marriner: A Celebration,Academy of St. Martin in the Fields Chamber Ensemble & Sir Neville Marriner
"Concerto for Clarinet in A Major, K. 622: II. Adagio",Mozart: Wind Concertos,"Berliner Philharmoniker, Claudio Abbado & Sabine Meyer"
"Symphony No. 104 in D Major ""London"": IV. Finale: Spiritoso",Haydn: Symphonies 99 - 104,Royal Philharmonic Orchestra & Sir Thomas Beecham
Symphony No.5 in C Minor: I. Allegro con brio,Beethoven: Symhonies Nos. 5 & 6,Orchestre Révolutionnaire et Romantique & John Eliot Gardiner
Ave Maria,A Soprano Inspired,"Britten Sinfonia, Ivor Bolton & Lesley Garrett"
"Nabucco: Chorus, ""Va, Pensiero, Sull'ali Dorate""",Great Opera Choruses,"Chicago Symphony Chorus, Chicago Symphony Orchestra & Sir Georg Solti"
Die Walküre: The Ride of the Valkyries,Wagner: Favourite Overtures,Sir Georg Solti & Wiener Philharmoniker
"Requiem, Op.48: 4. Pie Jesu","Fauré: Requiem, Ravel: Pavane & Others","Academy of St. Martin in the Fields, John Birch, Sir Neville Marriner & Sylvia McNair"
"The Nutcracker, Op. 71a, Act II: Scene 14: Pas de deux: Dance of the Prince & the Sugar-Plum Fairy",Tchaikovsky: The Nutcracker,London Symphony Orchestra & Sir Charles Mackerras
"Nimrod (Adagio) from Variations On an Original Theme, Op. 36 ""Enigma""",The Last Night of the Proms,Barry Wordsworth & BBC Concert Orchestra
Madama Butterfly: Un Bel Dì Vedremo,Puccini: Madama Butterfly - Highlights,"Herbert Von Karajan, Mirella Freni & Wiener Philharmoniker"
"Jupiter, the Bringer of Jollity","Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies",Eugene Ormandy
"Turandot, Act III, Nessun dorma!",Pavarotti's Opera Made Easy,Luciano Pavarotti
"Adagio for Strings from the String Quartet, Op. 11",Great Performances - Barber's Adagio and Other Romantic Favorites for Strings,Leonard Bernstein & New York Philharmonic
Carmina Burana: O Fortuna,Carmina Burana,Boston Symphony Orchestra & Seiji Ozawa
Fanfare for the Common Man,"A Copland Celebration, Vol. I",Aaron Copland & London Symphony Orchestra
"Toccata and Fugue in D Minor, BWV 565: I. Toccata",Bach: Toccata & Fugue in D Minor,Ton Koopman
"Symphony No.1 in D Major, Op.25 ""Classical"", Allegro Con Brio",Prokofiev: Symphony No.1,Sergei Prokofiev & Yuri Temirkanov
"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Scheherazade,Chicago Symphony Orchestra & Fritz Reiner
"Concerto No.2 in F Major, BWV1047, I. Allegro",Bach: The Brandenburg Concertos,Orchestra of The Age of Enlightenment
"Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",Chopin: Piano Concertos Nos. 1 & 2,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra"
Cavalleria Rusticana \ Act \ Intermezzo Sinfonico,Mascagni: Cavalleria Rusticana,James Levine
"Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)",Sibelius: Finlandia,Berliner Philharmoniker & Hans Rosbaud
"Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Beethoven Piano Sonatas: Moonlight & Pastorale,Maurizio Pollini
Fantasia On Greensleeves,The World of Classical Favourites,Academy of St. Martin in the Fields & Sir Neville Marriner
"Das Lied Von Der Erde, Von Der Jugend",Great Recordings of the Century - Mahler: Das Lied von der Erde,Gustav Mahler
"Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato",Elgar: Cello Concerto & Vaughan Williams: Fantasias,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos"
Two Fanfares for Orchestra: II. Short Ride in a Fast Machine,"Adams, John: The Chairman Dances",Edo de Waart & San Francisco Symphony
"Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph","Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory",Antal Doráti & London Symphony Orchestra
Missa Papae Marcelli: Kyrie,Palestrina: Missa Papae Marcelli & Allegri: Miserere,Choir Of Westminster Abbey & Simon Preston
Romeo et Juliette: No. 11 - Danse des Chevaliers,Prokofiev: Romeo & Juliet,Michael Tilson Thomas & San Francisco Symphony
On the Beautiful Blue Danube,Strauss: Waltzes,Eugene Ormandy
"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Berlioz: Symphonie Fantastique,Michael Tilson Thomas & San Francisco Symphony
Carmen: Overture,Bizet: Carmen Highlights,"Chor der Wiener Staatsoper, Herbert Von Karajan & Wiener Philharmoniker"
"Lamentations of Jeremiah, First Set \ Incipit Lamentatio",English Renaissance,The King's Singers
"Music for the Royal Fireworks, HWV351 (1749): La Réjouissance",Handel: Music for the Royal Fireworks (Original Version 1749),English Concert & Trevor Pinnock
"Peer Gynt Suite No.1, Op.46: 1. Morning Mood",Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande,Berliner Philharmoniker & Herbert Von Karajan
"Die Zauberflöte, K.620: ""Der Hölle Rache Kocht in Meinem Herze""",Mozart Gala: Famous Arias,"Sir Georg Solti, Sumi Jo & Wiener Philharmoniker"
"SCRIABIN: Prelude in B Major, Op. 11, No. 11",SCRIABIN: Vers la flamme,Christopher O'Riley
"Pavan, Lachrimae Antiquae",Armada: Music from the Courts of England and Spain,Fretwork
"Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro",Mozart: Symphonies Nos. 40 & 41,Berliner Philharmoniker & Herbert Von Karajan
Rehab,Back to Black,Amy Winehouse
You Know I'm No Good,Back to Black,Amy Winehouse
Me & Mr. Jones,Back to Black,Amy Winehouse
Just Friends,Back to Black,Amy Winehouse
Back to Black,Back to Black,Amy Winehouse
Love Is a Losing Game,Back to Black,Amy Winehouse
Tears Dry On Their Own,Back to Black,Amy Winehouse
Wake Up Alone,Back to Black,Amy Winehouse
Some Unholy War,Back to Black,Amy Winehouse
He Can Only Hold Her,Back to Black,Amy Winehouse
You Know I'm No Good (feat. Ghostface Killah),Back to Black,Amy Winehouse
Rehab (Hot Chip Remix),Back to Black,Amy Winehouse
Intro / Stronger Than Me,Frank,Amy Winehouse
You Sent Me Flying / Cherry,Frank,Amy Winehouse
F**k Me Pumps,Frank,Amy Winehouse
I Heard Love Is Blind,Frank,Amy Winehouse
(There Is) No Greater Love (Teo Licks),Frank,Amy Winehouse
In My Bed,Frank,Amy Winehouse
Take the Box,Frank,Amy Winehouse
October Song,Frank,Amy Winehouse
What Is It About Men,Frank,Amy Winehouse
Help Yourself,Frank,Amy Winehouse
Amy Amy Amy (Outro),Frank,Amy Winehouse
Slowness,Carried to Dust (Bonus Track Version),Calexico
"Prometheus Overture, Op. 43",Beethoven: Symphony No. 6 'Pastoral' Etc.,Otto Klemperer & Philharmonia Orchestra
Sonata for Solo Violin: IV: Presto,Bartok: Violin & Viola Concertos,Yehudi Menuhin
"A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno",Mendelssohn: A Midsummer Night's Dream,Philharmonia Orchestra & Sir Neville Marriner
"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",Bach: Orchestral Suites Nos. 1 - 4,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart"
"Concert pour 4 Parties de V**les, H. 545: I. Prelude","Charpentier: Divertissements, Airs & Concerts",Les Arts Florissants & William Christie
Adios nonino,South American Getaway,The 12 Cellists of The Berlin Philharmonic
"Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo",Górecki: Symphony No. 3,Adrian Leaper & Doreen de Feis
"Act IV, Symphony",Purcell: The Fairy Queen,"Roger Norrington, London Classical Players"
"3 Gymnopédies: No.1 - Lent Et Grave, No.3 - Lent Et Douloureux",The Ultimate Relexation Album,Charles Dutoit & L'Orchestre Symphonique de Montréal
"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",Purcell: Music for the Queen Mary,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir"
Symphony No. 2: III. Allegro vivace,Weill: The Seven Deadly Sins,Kent Nagano and Orchestre de l'Opéra de Lyon
"Partita in E Major, BWV 1006A: I. Prelude","J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro",Julian Bream
Le Sacre Du Printemps: I.iv. Spring Rounds,Prokofiev: Symphony No.5 & Stravinksy: Le Sacre Du Printemps,Berliner Philharmoniker & Herbert Von Karajan
Sing Joyfully,English Renaissance,The King's Singers
"Metopes, Op. 29: Calypso","Szymanowski: Piano Works, Vol. 1",Martin Roscoe
"Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico",Nielsen: The Six Symphonies,Göteborgs Symfoniker & Neeme Järvi
"24 Caprices, Op. 1, No. 24, for Solo Violin, in A Minor",Great Recordings of the Century: Paganini's 24 Caprices,Itzhak Perlman
"Étude 1, In C Major - Preludio (Presto) - Liszt",Liszt - 12 Études D'Execution Transcendante,Michele Campanella
"Erlkonig, D.328","Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder",Gerald Moore
"Concerto for Violin, Strings and Continuo in G Major, Op. 3, No. 9: I. Allegro","Locatelli: Concertos for Violin, Strings and Continuo, Vol. 3","Mela Tenenbaum, Pro Musica Prague & Richard Kapp"
Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia,Respighi:Pines of Rome,Eugene Ormandy
"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",Schubert: The Late String Quartets & String Quintet (3 CD's),Emerson String Quartet
"L'orfeo, Act 3, Sinfonia (Orchestra)",Monteverdi: L'Orfeo,"C. Monteverdi, Nigel Rogers - Chiaroscuro; London Baroque; London Cornett & Sackbu"
"Quintet for Horn, Violin, 2 Violas, and Cello in E Flat Major, K. 407/386c: III. Allegro",Mozart: Chamber Music,Nash Ensemble
Koyaanisqatsi,Koyaanisqatsi (Soundtrack from the Motion Picture),Philip Glass Ensemble
